Date,Rented Bike Count,Temperature(C)
11/04/2018,0,9
11/04/2018,0,8.8
11/04/2018,0,9.7
11/04/2018,0,11.8
11/04/2018,0,13.3
11/04/2018,0,14.9
11/04/2018,0,15.7
11/04/2018,0,15.6
11/04/2018,0,16.4
11/04/2018,0,17
11/04/2018,0,16.9
11/04/2018,0,16.2
11/04/2018,0,15.2
11/04/2018,0,13.2
11/04/2018,0,11.9
11/04/2018,0,11
11/04/2018,0,10.3
11/04/2018,0,9.7
12/04/2018,504,9.5
12/04/2018,374,8.9
12/04/2018,269,8.1
12/04/2018,182,7.8
12/04/2018,98,7.5
12/04/2018,144,7.1
12/04/2018,375,7.1
12/04/2018,1054,7.6
12/04/2018,1789,8.9
12/04/2018,952,11.5
12/04/2018,686,13.8
12/04/2018,829,16.2
12/04/2018,969,17.5
12/04/2018,1029,18.1
12/04/2018,990,18.8
12/04/2018,1074,19.4
12/04/2018,1273,18.8
12/04/2018,1664,18.6
12/04/2018,2359,17.9
12/04/2018,1641,15.9
12/04/2018,1319,14.2
12/04/2018,1241,13.4
12/04/2018,1142,13.5
12/04/2018,772,12.6
13/04/2018,525,11.4
13/04/2018,432,10
13/04/2018,257,9.7
13/04/2018,167,9.9
13/04/2018,112,9.7
13/04/2018,156,9.1
13/04/2018,368,8.3
13/04/2018,999,8.8
13/04/2018,1721,10.6
13/04/2018,982,13.2
13/04/2018,741,15.7
13/04/2018,867,16.9
13/04/2018,1095,18.2
13/04/2018,973,19
13/04/2018,1063,18.7
13/04/2018,1108,18.6
13/04/2018,1270,18.3
13/04/2018,1662,18.1
13/04/2018,2404,17.5
13/04/2018,1641,16.9
13/04/2018,1359,16.2
13/04/2018,1311,16.4
13/04/2018,1178,16.3
13/04/2018,849,15.5
14/04/2018,664,14.8
14/04/2018,513,14.1
14/04/2018,253,13.5
14/04/2018,62,12.1
14/04/2018,39,10.3
14/04/2018,20,9.5
14/04/2018,12,8.7
14/04/2018,18,8.2
14/04/2018,17,7.7
14/04/2018,17,7.5
14/04/2018,43,7.7
14/04/2018,52,8.1
14/04/2018,75,8.6
14/04/2018,70,8.8
14/04/2018,122,8.9
14/04/2018,203,8.6
14/04/2018,445,8.9
14/04/2018,675,9.3
14/04/2018,706,9.6
14/04/2018,612,9.5
14/04/2018,640,9.4
14/04/2018,633,9.1
14/04/2018,586,8.8
14/04/2018,503,8.4
15/04/2018,475,7.8
15/04/2018,349,7.1
15/04/2018,254,6.7
15/04/2018,183,6.4
15/04/2018,110,6
15/04/2018,65,5.8
15/04/2018,102,5.6
15/04/2018,223,5.8
15/04/2018,401,7
15/04/2018,513,8.6
15/04/2018,582,10.3
15/04/2018,797,11.8
15/04/2018,1105,12.5
15/04/2018,1229,13.5
15/04/2018,1083,13.7
15/04/2018,62,13.1
15/04/2018,124,12
15/04/2018,42,11.8
15/04/2018,343,11.9
15/04/2018,317,11
15/04/2018,297,10.3
15/04/2018,464,9.6
15/04/2018,620,9
15/04/2018,467,8.6
16/04/2018,401,8.3
16/04/2018,226,7.6
16/04/2018,126,7.1
16/04/2018,107,6.4
16/04/2018,75,5.9
16/04/2018,132,5.3
16/04/2018,405,5
16/04/2018,1049,5
16/04/2018,1713,6.9
16/04/2018,922,10.1
16/04/2018,700,12.4
16/04/2018,855,14.1
16/04/2018,1052,15.5
16/04/2018,973,16.6
16/04/2018,1016,18
16/04/2018,1145,18.4
16/04/2018,1452,18.5
16/04/2018,1753,18.7
16/04/2018,2692,17
16/04/2018,1719,13.8
16/04/2018,1498,12.1
16/04/2018,1355,11.1
16/04/2018,1099,10.8
16/04/2018,733,9.7
17/04/2018,503,9.6
17/04/2018,421,9
17/04/2018,237,8.4
17/04/2018,164,7.8
17/04/2018,110,7.6
17/04/2018,143,7.4
17/04/2018,406,6.9
17/04/2018,1100,6.9
17/04/2018,1920,8.7
17/04/2018,1013,12
17/04/2018,731,14.7
17/04/2018,822,16.9
17/04/2018,1112,18
17/04/2018,1007,19.1
17/04/2018,1037,19.8
17/04/2018,1120,19.9
17/04/2018,1312,19.5
17/04/2018,1632,18.3
17/04/2018,1727,17.1
17/04/2018,1356,14.5
17/04/2018,1290,12.5
17/04/2018,1320,11.7
17/04/2018,1071,11
17/04/2018,680,10.1
18/04/2018,515,9.6
18/04/2018,375,8.9
18/04/2018,260,8.7
18/04/2018,164,7.9
18/04/2018,105,7.2
18/04/2018,154,6.7
18/04/2018,395,6.2
18/04/2018,1083,6.4
18/04/2018,1815,8.3
18/04/2018,987,11.2
18/04/2018,761,13.7
18/04/2018,845,15.5
18/04/2018,1047,16.5
18/04/2018,975,17.7
18/04/2018,967,18.9
18/04/2018,1149,19
18/04/2018,1346,18.5
18/04/2018,1738,17.8
18/04/2018,1918,16.6
18/04/2018,842,14.7
18/04/2018,1346,13
18/04/2018,1209,12.1
18/04/2018,1003,11.3
18/04/2018,671,10.7
19/04/2018,520,9.8
19/04/2018,42,9.3
19/04/2018,281,8.8
19/04/2018,206,8.6
19/04/2018,125,8.3
19/04/2018,153,7.9
19/04/2018,367,7.6
19/04/2018,254,7.7
19/04/2018,20,9.6
19/04/2018,316,12.4
19/04/2018,139,14.7
19/04/2018,795,16.1
19/04/2018,919,17.8
19/04/2018,930,19.2
19/04/2018,996,20.5
19/04/2018,1039,20.2
19/04/2018,1198,19.8
19/04/2018,1534,20.1
19/04/2018,2198,19.1
19/04/2018,1489,17.4
19/04/2018,1313,15.5
19/04/2018,1165,14.2
19/04/2018,1054,13.4
19/04/2018,677,12.9
20/04/2018,553,12.4
20/04/2018,436,11.8
20/04/2018,305,11.7
20/04/2018,188,11.3
20/04/2018,134,11.4
20/04/2018,168,11.4
20/04/2018,414,11.2
20/04/2018,979,11.3
20/04/2018,1659,13
20/04/2018,962,15.8
20/04/2018,708,18.2
20/04/2018,805,20.6
20/04/2018,1019,22.5
20/04/2018,973,24.2
20/04/2018,970,25.9
20/04/2018,1080,26.1
20/04/2018,1206,25.7
20/04/2018,1543,25.6
20/04/2018,2268,24.7
20/04/2018,1578,22.9
20/04/2018,1358,21.1
20/04/2018,1213,19.2
20/04/2018,1183,18.2
20/04/2018,891,17.3
21/04/2018,707,16.3
21/04/2018,628,15.5
21/04/2018,436,14.7
21/04/2018,307,14.2
21/04/2018,166,13.6
21/04/2018,122,13
21/04/2018,184,12.3
21/04/2018,324,12.5
21/04/2018,600,14.6
21/04/2018,647,18.1
21/04/2018,702,20.6
21/04/2018,872,23.1
21/04/2018,1130,24.3
21/04/2018,1315,24.6
21/04/2018,1511,25
21/04/2018,1730,25
21/04/2018,1942,24.8
21/04/2018,2032,23.2
21/04/2018,1986,22.2
21/04/2018,1711,20.7
21/04/2018,1581,19.1
21/04/2018,1491,17.8
21/04/2018,1292,16.7
21/04/2018,988,16
22/04/2018,826,15.9
22/04/2018,578,15.9
22/04/2018,410,15.4
22/04/2018,289,15.2
22/04/2018,192,14.9
22/04/2018,136,14.8
22/04/2018,155,14.6
22/04/2018,278,15
22/04/2018,429,16.3
22/04/2018,247,16.9
22/04/2018,486,16.3
22/04/2018,424,17.4
22/04/2018,631,18.9
22/04/2018,842,20.5
22/04/2018,384,20.7
22/04/2018,234,19.6
22/04/2018,103,19.1
22/04/2018,46,17.9
22/04/2018,63,16.1
22/04/2018,32,15.2
22/04/2018,12,13.3
22/04/2018,24,12
22/04/2018,13,11.6
22/04/2018,18,11.3
23/04/2018,81,10.7
23/04/2018,41,10.6
23/04/2018,21,10.2
23/04/2018,8,9.9
23/04/2018,2,9.5
23/04/2018,6,9.2
23/04/2018,5,9.1
23/04/2018,17,9
23/04/2018,25,8.8
23/04/2018,9,8.5
23/04/2018,12,8.6
23/04/2018,10,8.9
23/04/2018,10,9
23/04/2018,11,9.3
23/04/2018,17,9.4
23/04/2018,14,9.5
23/04/2018,41,9.6
23/04/2018,42,9.4
23/04/2018,39,9.4
23/04/2018,50,9.4
23/04/2018,37,9.4
23/04/2018,82,9.4
23/04/2018,164,9.6
23/04/2018,233,9.8
24/04/2018,213,9.8
24/04/2018,157,10.1
24/04/2018,68,10.1
24/04/2018,35,9.6
24/04/2018,34,9.5
24/04/2018,77,9.4
24/04/2018,262,9.6
24/04/2018,751,9.8
24/04/2018,1502,10.5
24/04/2018,814,12
24/04/2018,638,12.9
24/04/2018,710,14.1
24/04/2018,925,15.2
24/04/2018,923,15.9
24/04/2018,942,16
24/04/2018,971,16.1
24/04/2018,1118,15.5
24/04/2018,1462,15.1
24/04/2018,2318,14.1
24/04/2018,1580,13.3
24/04/2018,1332,12.6
24/04/2018,1372,11.5
24/04/2018,1215,10.4
24/04/2018,725,9.6
25/04/2018,536,8.9
25/04/2018,444,8.4
25/04/2018,306,7.7
25/04/2018,206,7.1
25/04/2018,117,6.4
25/04/2018,148,6
25/04/2018,449,5.8
25/04/2018,1123,6.4
25/04/2018,1900,8.8
25/04/2018,1066,11.7
25/04/2018,756,14.8
25/04/2018,938,17.5
25/04/2018,1192,19.4
25/04/2018,1141,20.8
25/04/2018,1161,22.1
25/04/2018,1180,22.8
25/04/2018,1447,23.1
25/04/2018,1878,22.9
25/04/2018,2807,21.2
25/04/2018,1958,18.2
25/04/2018,1651,16.8
25/04/2018,1593,15.9
25/04/2018,1382,15.2
25/04/2018,906,14
26/04/2018,692,13.1
26/04/2018,546,12.4
26/04/2018,409,11.9
26/04/2018,239,11.3
26/04/2018,140,10.7
26/04/2018,180,10.2
26/04/2018,452,10
26/04/2018,1124,10.7
26/04/2018,1933,11.7
26/04/2018,1027,14
26/04/2018,745,16.7
26/04/2018,930,18.1
26/04/2018,1197,19.6
26/04/2018,1084,20.6
26/04/2018,1123,21.6
26/04/2018,1227,21.9
26/04/2018,1386,21.7
26/04/2018,1796,20.7
26/04/2018,2574,17.4
26/04/2018,1891,15.2
26/04/2018,1531,14.4
26/04/2018,1447,13.4
26/04/2018,1146,12.7
26/04/2018,851,12.1
27/04/2018,663,11.8
27/04/2018,562,11.5
27/04/2018,361,11.2
27/04/2018,258,10.7
27/04/2018,140,10.2
27/04/2018,170,9.9
27/04/2018,427,9.9
27/04/2018,1129,10.1
27/04/2018,1922,11.6
27/04/2018,985,13.2
27/04/2018,789,15.3
27/04/2018,986,17.7
27/04/2018,1142,19.5
27/04/2018,1133,21
27/04/2018,1115,22.2
27/04/2018,1253,22.7
27/04/2018,1446,23.2
27/04/2018,1877,21.8
27/04/2018,2577,20.3
27/04/2018,1812,18.7
27/04/2018,1499,16.9
27/04/2018,1362,15.7
27/04/2018,1278,14.7
27/04/2018,975,14
28/04/2018,777,13.3
28/04/2018,672,12.7
28/04/2018,522,12
28/04/2018,325,11.6
28/04/2018,166,11.4
28/04/2018,152,10.9
28/04/2018,230,10.6
28/04/2018,376,10.8
28/04/2018,647,12.7
28/04/2018,795,15.1
28/04/2018,808,17.4
28/04/2018,1000,19
28/04/2018,1278,20.5
28/04/2018,1404,21.2
28/04/2018,1597,21.3
28/04/2018,1875,21.1
28/04/2018,1945,20.4
28/04/2018,2043,20.1
28/04/2018,1882,18.9
28/04/2018,1590,16.9
28/04/2018,1435,15.1
28/04/2018,1351,13.9
28/04/2018,1165,13
28/04/2018,905,12.3
29/04/2018,790,11.7
29/04/2018,554,11.2
29/04/2018,425,10.9
29/04/2018,263,10.6
29/04/2018,183,10.3
29/04/2018,138,9.7
29/04/2018,183,9.5
29/04/2018,307,9.9
29/04/2018,485,12.2
29/04/2018,716,14.9
29/04/2018,787,17.5
29/04/2018,1060,19.6
29/04/2018,1375,20.5
29/04/2018,1635,21.9
29/04/2018,1814,21.6
29/04/2018,2019,22.8
29/04/2018,2044,22.2
29/04/2018,2094,21.9
29/04/2018,1950,20.1
29/04/2018,1712,18.1
29/04/2018,1485,16.9
29/04/2018,1382,16.1
29/04/2018,1128,15.6
29/04/2018,820,15.2
30/04/2018,569,14.7
30/04/2018,362,14.4
30/04/2018,246,14.1
30/04/2018,157,14.3
30/04/2018,132,14.6
30/04/2018,185,14.8
30/04/2018,397,14.9
30/04/2018,1075,15.1
30/04/2018,1791,15.8
30/04/2018,983,17.5
30/04/2018,742,19.5
30/04/2018,901,20.3
30/04/2018,1094,22.2
30/04/2018,1019,23.3
30/04/2018,1055,24
30/04/2018,1168,24.1
30/04/2018,1344,24.8
30/04/2018,1706,24
30/04/2018,2558,23
30/04/2018,2064,21.2
30/04/2018,1703,20
30/04/2018,1711,19.1
30/04/2018,1456,18.4
30/04/2018,1044,17.9
01/05/2018,782,18.3
01/05/2018,705,18.3
01/05/2018,534,18.2
01/05/2018,343,18.1
01/05/2018,187,18
01/05/2018,166,18
01/05/2018,306,17.8
01/05/2018,614,18
01/05/2018,1067,18.8
01/05/2018,1024,20.7
01/05/2018,1002,22.2
01/05/2018,1117,22.7
01/05/2018,1315,22.1
01/05/2018,1493,23
01/05/2018,1536,23
01/05/2018,1639,23.1
01/05/2018,1759,22.6
01/05/2018,1898,22
01/05/2018,2082,21.6
01/05/2018,1696,21.2
01/05/2018,1656,20.6
01/05/2018,1644,20.2
01/05/2018,1400,19.9
01/05/2018,855,19.8
02/05/2018,612,19.7
02/05/2018,413,19.6
02/05/2018,245,19
02/05/2018,170,18.5
02/05/2018,93,18.4
02/05/2018,76,18.4
02/05/2018,67,17.9
02/05/2018,102,17.6
02/05/2018,555,17.5
02/05/2018,609,17.4
02/05/2018,486,17.7
02/05/2018,206,18
02/05/2018,63,17.3
02/05/2018,327,17.2
02/05/2018,376,17.5
02/05/2018,143,17
02/05/2018,400,15.4
02/05/2018,813,13.9
02/05/2018,518,13.6
02/05/2018,131,12.6
02/05/2018,123,11.1
02/05/2018,327,10.5
02/05/2018,299,10.4
02/05/2018,294,9.5
03/05/2018,361,8.7
03/05/2018,323,7.9
03/05/2018,251,7.3
03/05/2018,156,7
03/05/2018,109,7
03/05/2018,163,7
03/05/2018,469,7.9
03/05/2018,1160,8.4
03/05/2018,1946,10.5
03/05/2018,1061,12.8
03/05/2018,762,13.8
03/05/2018,794,14.7
03/05/2018,871,14.1
03/05/2018,516,13.4
03/05/2018,367,12.7
03/05/2018,590,12.2
03/05/2018,911,12.8
03/05/2018,1421,13.2
03/05/2018,2310,13.4
03/05/2018,1663,13.3
03/05/2018,1401,12.6
03/05/2018,1388,11.9
03/05/2018,1202,11.2
03/05/2018,832,10.6
04/05/2018,624,10
04/05/2018,480,9.7
04/05/2018,352,9.6
04/05/2018,224,9.6
04/05/2018,138,9.5
04/05/2018,186,9.2
04/05/2018,521,9
04/05/2018,1260,9.5
04/05/2018,2041,11.3
04/05/2018,1155,14.1
04/05/2018,864,16.1
04/05/2018,1021,17.2
04/05/2018,1206,17.9
04/05/2018,1222,18.9
04/05/2018,1266,18.8
04/05/2018,1323,19.9
04/05/2018,1501,18.6
04/05/2018,1857,18.1
04/05/2018,2661,17.1
04/05/2018,1890,15.5
04/05/2018,1389,14.1
04/05/2018,1298,13.3
04/05/2018,1256,12.7
04/05/2018,935,12.4
05/05/2018,796,12.2
05/05/2018,716,12.1
05/05/2018,508,12.1
05/05/2018,392,11.6
05/05/2018,252,12.1
05/05/2018,190,12.2
05/05/2018,247,12.3
05/05/2018,352,12.9
05/05/2018,579,14.4
05/05/2018,759,16.1
05/05/2018,877,18.1
05/05/2018,1024,20.2
05/05/2018,1258,21.9
05/05/2018,1408,22.7
05/05/2018,1669,23.6
05/05/2018,1837,23.8
05/05/2018,1223,23.2
05/05/2018,2014,23.6
05/05/2018,1929,22.5
05/05/2018,1753,20.7
05/05/2018,1562,19.7
05/05/2018,1551,19.3
05/05/2018,1360,19.1
05/05/2018,1097,19.1
06/05/2018,733,18.7
06/05/2018,181,18.2
06/05/2018,74,17.3
06/05/2018,43,16.2
06/05/2018,16,15.8
06/05/2018,11,15.4
06/05/2018,7,15.1
06/05/2018,16,15.1
06/05/2018,16,15.2
06/05/2018,12,15.4
06/05/2018,13,15.4
06/05/2018,10,15.5
06/05/2018,71,15.7
06/05/2018,211,16.4
06/05/2018,384,17.2
06/05/2018,770,17.8
06/05/2018,1482,19.5
06/05/2018,1737,20.2
06/05/2018,1848,20.2
06/05/2018,1639,19
06/05/2018,1526,17.6
06/05/2018,1450,16.8
06/05/2018,1290,16.4
06/05/2018,1016,15.9
07/05/2018,778,15.5
07/05/2018,609,15.1
07/05/2018,404,14.8
07/05/2018,249,14.7
07/05/2018,185,14.4
07/05/2018,170,14.2
07/05/2018,221,14
07/05/2018,389,14.2
07/05/2018,600,14.8
07/05/2018,737,15.9
07/05/2018,895,17.5
07/05/2018,1167,20.2
07/05/2018,1414,22.9
07/05/2018,1665,23.7
07/05/2018,1970,24.1
07/05/2018,2191,24.6
07/05/2018,2213,24.5
07/05/2018,2392,25.5
07/05/2018,2268,25.1
07/05/2018,1664,23.5
07/05/2018,1912,20.9
07/05/2018,1717,19.6
07/05/2018,1336,18.6
07/05/2018,994,17.5
08/05/2018,712,16.4
08/05/2018,430,16
08/05/2018,287,15.5
08/05/2018,194,15.6
08/05/2018,155,15.4
08/05/2018,200,15
08/05/2018,555,14.8
08/05/2018,1280,15.3
08/05/2018,1976,16.9
08/05/2018,1128,18.5
08/05/2018,792,20
08/05/2018,956,21
08/05/2018,1135,21.5
08/05/2018,1117,21.7
08/05/2018,1096,22.2
08/05/2018,1267,22.4
08/05/2018,1457,22
08/05/2018,2020,21.7
08/05/2018,2142,20.7
08/05/2018,2241,17.9
08/05/2018,1726,15.8
08/05/2018,1513,14.5
08/05/2018,1283,13.2
08/05/2018,767,12.2
09/05/2018,552,11.6
09/05/2018,34,11.3
09/05/2018,245,10.9
09/05/2018,187,10.5
09/05/2018,114,10
09/05/2018,203,9.5
09/05/2018,556,9.2
09/05/2018,1333,10
09/05/2018,2068,12.3
09/05/2018,928,14.4
09/05/2018,954,16.1
09/05/2018,1015,17.6
09/05/2018,1242,18.7
09/05/2018,1188,20.1
09/05/2018,1186,20.7
09/05/2018,1324,21.2
09/05/2018,1603,21.4
09/05/2018,2034,21.3
09/05/2018,3130,20.6
09/05/2018,2405,18.8
09/05/2018,1979,17.3
09/05/2018,1940,16.4
09/05/2018,1602,15.9
09/05/2018,1073,15.2
10/05/2018,0,14.5
10/05/2018,0,13.9
10/05/2018,0,13.1
10/05/2018,0,12.9
10/05/2018,0,12
10/05/2018,0,11.5
10/05/2018,0,11.4
10/05/2018,0,12.1
10/05/2018,0,13.5
10/05/2018,0,15.5
10/05/2018,0,17.3
10/05/2018,0,18.3
10/05/2018,0,19.8
10/05/2018,0,20.7
10/05/2018,0,21.2
10/05/2018,0,20.4
10/05/2018,0,19.6
10/05/2018,0,19.2
10/05/2018,0,18
10/05/2018,0,15.5
10/05/2018,0,13.6
10/05/2018,0,12.6
10/05/2018,0,12.3
10/05/2018,0,12.4
11/05/2018,724,12.5
11/05/2018,565,12.4
11/05/2018,378,12.1
11/05/2018,252,12
11/05/2018,154,11.9
11/05/2018,223,11.9
11/05/2018,486,12
11/05/2018,1156,12.4
11/05/2018,1881,13.1
11/05/2018,850,14.3
11/05/2018,816,16.4
11/05/2018,972,18.3
11/05/2018,1161,20
11/05/2018,1177,20.8
11/05/2018,1174,21
11/05/2018,1295,19.9
11/05/2018,1496,19.1
11/05/2018,1863,18.9
11/05/2018,2701,17.9
11/05/2018,1999,17.1
11/05/2018,941,16.7
11/05/2018,1644,16.4
11/05/2018,1556,16.2
11/05/2018,1185,16.2
12/05/2018,862,16.1
12/05/2018,669,15.9
12/05/2018,416,15.5
12/05/2018,358,15.2
12/05/2018,207,15
12/05/2018,70,15
12/05/2018,37,14.4
12/05/2018,43,13.3
12/05/2018,20,12
12/05/2018,16,11.8
12/05/2018,6,11.8
12/05/2018,18,12
12/05/2018,11,12.3
12/05/2018,19,12.6
12/05/2018,22,13
12/05/2018,17,13.3
12/05/2018,34,13.8
12/05/2018,24,14.3
12/05/2018,22,15.4
12/05/2018,29,15.5
12/05/2018,29,15.7
12/05/2018,25,15.8
12/05/2018,30,15.8
12/05/2018,50,15.8
13/05/2018,145,15.5
13/05/2018,178,15.1
13/05/2018,189,14.5
13/05/2018,141,14.2
13/05/2018,83,13.8
13/05/2018,72,13.5
13/05/2018,139,13.5
13/05/2018,220,13.7
13/05/2018,397,14.1
13/05/2018,579,14.8
13/05/2018,716,15.2
13/05/2018,993,16.4
13/05/2018,1434,18.3
13/05/2018,1839,19.1
13/05/2018,2055,19.7
13/05/2018,2329,19.7
13/05/2018,2379,19.5
13/05/2018,2410,19.4
13/05/2018,2338,19
13/05/2018,2023,17.6
13/05/2018,1714,15.6
13/05/2018,1571,14.1
13/05/2018,1155,13.5
13/05/2018,814,13
14/05/2018,581,12.7
14/05/2018,377,12.4
14/05/2018,241,12.1
14/05/2018,167,11.9
14/05/2018,121,11.9
14/05/2018,199,11.9
14/05/2018,552,12.1
14/05/2018,1251,12.6
14/05/2018,1997,13.8
14/05/2018,1106,15.1
14/05/2018,779,16.6
14/05/2018,946,18.5
14/05/2018,1095,20
14/05/2018,1051,21.8
14/05/2018,1124,23.1
14/05/2018,1171,24
14/05/2018,1433,24.3
14/05/2018,1891,24.4
14/05/2018,2906,23.6
14/05/2018,2236,22.7
14/05/2018,1965,21.4
14/05/2018,1885,20.5
14/05/2018,1648,19.6
14/05/2018,1071,18.8
15/05/2018,764,18.1
15/05/2018,563,17.5
15/05/2018,372,17.1
15/05/2018,241,16.6
15/05/2018,170,16.1
15/05/2018,182,15.7
15/05/2018,562,15.4
15/05/2018,1239,16.2
15/05/2018,2059,18.4
15/05/2018,1148,20.8
15/05/2018,832,22.7
15/05/2018,944,24.8
15/05/2018,1058,26.3
15/05/2018,1080,27.8
15/05/2018,1092,28.5
15/05/2018,1210,29.1
15/05/2018,1458,28.8
15/05/2018,1951,28.5
15/05/2018,2915,27.5
15/05/2018,2248,26.9
15/05/2018,1958,26.3
15/05/2018,1944,25.6
15/05/2018,1640,25
15/05/2018,848,24.8
16/05/2018,662,24.4
16/05/2018,502,24.1
16/05/2018,145,23.9
16/05/2018,166,22.6
16/05/2018,124,22.3
16/05/2018,52,22.3
16/05/2018,135,22.1
16/05/2018,367,22
16/05/2018,291,22.4
16/05/2018,97,22.8
16/05/2018,81,22.8
16/05/2018,243,22.7
16/05/2018,59,22.9
16/05/2018,151,21.8
16/05/2018,248,22
16/05/2018,240,22
16/05/2018,223,21.8
16/05/2018,304,21.9
16/05/2018,562,21.9
16/05/2018,404,21.9
16/05/2018,338,21.8
16/05/2018,398,21.8
16/05/2018,399,21.9
16/05/2018,225,22
17/05/2018,118,22
17/05/2018,144,22
17/05/2018,78,21.8
17/05/2018,38,21.8
17/05/2018,51,19.2
17/05/2018,54,18.8
17/05/2018,69,18.9
17/05/2018,80,19.1
17/05/2018,152,19.7
17/05/2018,28,19.7
17/05/2018,141,20.1
17/05/2018,182,20.4
17/05/2018,467,21.7
17/05/2018,592,23.4
17/05/2018,352,23.4
17/05/2018,186,22.8
17/05/2018,102,22.9
17/05/2018,131,22.7
17/05/2018,431,22.6
17/05/2018,29,22.3
17/05/2018,17,21.3
17/05/2018,18,20.5
17/05/2018,26,20.2
17/05/2018,35,20
18/05/2018,129,19.3
18/05/2018,116,19
18/05/2018,48,18.8
18/05/2018,47,18.3
18/05/2018,22,18.1
18/05/2018,29,17.8
18/05/2018,77,17.4
18/05/2018,210,16.6
18/05/2018,400,16.4
18/05/2018,427,16.6
18/05/2018,454,16.3
18/05/2018,352,16.6
18/05/2018,185,16.6
18/05/2018,509,16.7
18/05/2018,697,16.7
18/05/2018,906,16.7
18/05/2018,1182,17
18/05/2018,1551,17.2
18/05/2018,2261,17.5
18/05/2018,1751,17
18/05/2018,1386,16.2
18/05/2018,1263,15.3
18/05/2018,1221,14.2
18/05/2018,864,13.2
19/05/2018,689,12.2
19/05/2018,676,11.4
19/05/2018,526,11.1
19/05/2018,320,10.7
19/05/2018,213,10.5
19/05/2018,198,10.4
19/05/2018,234,10.5
19/05/2018,436,11.4
19/05/2018,766,13.7
19/05/2018,932,15.7
19/05/2018,1051,17.2
19/05/2018,1290,19
19/05/2018,1573,20.5
19/05/2018,1865,21.9
19/05/2018,2128,22.8
19/05/2018,2268,23.9
19/05/2018,2479,24.5
19/05/2018,2355,24.5
19/05/2018,2439,24
19/05/2018,2140,22.6
19/05/2018,1872,20.9
19/05/2018,1780,19.5
19/05/2018,1595,18.4
19/05/2018,1169,17.1
20/05/2018,986,15.8
20/05/2018,713,14.7
20/05/2018,473,13.9
20/05/2018,347,13.5
20/05/2018,205,12.8
20/05/2018,160,12.1
20/05/2018,190,11.6
20/05/2018,341,12.3
20/05/2018,524,14.1
20/05/2018,676,16
20/05/2018,899,17
20/05/2018,1013,18.7
20/05/2018,1313,18.8
20/05/2018,1559,19.9
20/05/2018,1680,20.3
20/05/2018,1999,21
20/05/2018,2143,22.2
20/05/2018,2310,22.4
20/05/2018,2403,22.2
20/05/2018,2145,20.8
20/05/2018,1846,19
20/05/2018,1636,17.8
20/05/2018,1325,16.8
20/05/2018,943,15.8
21/05/2018,666,15.3
21/05/2018,420,14.5
21/05/2018,262,13.9
21/05/2018,165,13
21/05/2018,113,12.4
21/05/2018,200,11.9
21/05/2018,467,11.4
21/05/2018,1135,12.3
21/05/2018,1785,15.3
21/05/2018,1118,17.7
21/05/2018,962,19.3
21/05/2018,1129,20.9
21/05/2018,1373,21.8
21/05/2018,1456,22.8
21/05/2018,1483,23.4
21/05/2018,1612,23.3
21/05/2018,1820,22.7
21/05/2018,2214,22.2
21/05/2018,3069,21.6
21/05/2018,2450,19.5
21/05/2018,2167,18.4
21/05/2018,2065,17.7
21/05/2018,1832,16.9
21/05/2018,1273,16.3
22/05/2018,957,16
22/05/2018,810,15.9
22/05/2018,590,15.7
22/05/2018,406,15.5
22/05/2018,248,15.6
22/05/2018,182,15.7
22/05/2018,277,15.5
22/05/2018,443,16.3
22/05/2018,694,18.2
22/05/2018,912,19.3
22/05/2018,1119,20.7
22/05/2018,1438,21.9
22/05/2018,1798,22.9
22/05/2018,2000,22.7
22/05/2018,1407,22.8
22/05/2018,163,21.1
22/05/2018,86,19.5
22/05/2018,50,18.6
22/05/2018,30,17.9
22/05/2018,45,17.6
22/05/2018,30,17.2
22/05/2018,58,17
22/05/2018,29,16.8
22/05/2018,18,16.3
23/05/2018,32,15.8
23/05/2018,25,15.3
23/05/2018,34,15
23/05/2018,43,14.9
23/05/2018,59,15
23/05/2018,152,14.6
23/05/2018,436,13.9
23/05/2018,1241,13.6
23/05/2018,2035,14.6
23/05/2018,1125,16
23/05/2018,871,17.9
23/05/2018,1012,18.9
23/05/2018,1216,20.1
23/05/2018,1167,20.9
23/05/2018,1183,22
23/05/2018,1332,23
23/05/2018,1563,23
23/05/2018,2069,22.4
23/05/2018,3123,21.7
23/05/2018,2454,18.8
23/05/2018,2001,16.7
23/05/2018,1833,15.4
23/05/2018,1588,14.8
23/05/2018,1080,14.6
24/05/2018,778,13.7
24/05/2018,578,12.9
24/05/2018,385,12.5
24/05/2018,265,12.1
24/05/2018,161,11.7
24/05/2018,205,11.3
24/05/2018,530,11.4
24/05/2018,1390,12.5
24/05/2018,2081,15.2
24/05/2018,1226,17.6
24/05/2018,880,19.9
24/05/2018,922,21.5
24/05/2018,1087,22.1
24/05/2018,1078,23.3
24/05/2018,1059,23.2
24/05/2018,1174,23.5
24/05/2018,1455,23.5
24/05/2018,1863,23.4
24/05/2018,2825,22.6
24/05/2018,2334,21.1
24/05/2018,1902,20
24/05/2018,1838,19.3
24/05/2018,1678,18.6
24/05/2018,1087,18.1
25/05/2018,831,17.6
25/05/2018,610,16.9
25/05/2018,437,16.1
25/05/2018,286,15.4
25/05/2018,188,14.8
25/05/2018,201,14.3
25/05/2018,531,13.8
25/05/2018,1250,14.4
25/05/2018,1996,17.1
